iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
77,26.909945910797006,0.44467336665716106,0.4490409691352397,27.62529642718366,0.009917865568331524,0.29324113641493577,0.48595674120825066,0.26735871612318607,0.2220259258195915,0.2498095953996657,0.21671259288629416,0.11125705802432012,0.017874787285481086,0.3418408845755554,0.1776021467615092,0.03295286449011324,0.502058082024391,0.1880445574254037,0.08278290310549419,0.7481124609417906
78,26.401713299273126,0.4062450891219584,0.4436991910915822,140.54289603066326,0.009911445110018081,0.2981263598430746,0.49152964452040554,0.2580509294681374,0.21901016026071216,0.24945422434154504,0.20697492421575847,0.11113774812730096,0.017214678258816795,0.339689666305451,0.1777412576886479,0.03297038254787326,0.5015741016113878,0.18813049770025345,0.08292698338712715,0.7480605635998985
79,27.63454215001221,0.2619674517177359,0.4448703760281205,127.08104843119894,0.009904785299168283,0.3004768581148548,0.49768367741449204,0.2477396158403342,0.21601792084948765,0.24913106130521742,0.19803165370931794,0.11103022125904527,0.01662298631334264,0.33773978994775417,0.17786826196713282,0.03298860191465953,0.5011370168493824,0.18820759049720406,0.08305029593320543,0.7480121273723246
80,27.13195449139919,0.24414630829018408,0.44556999509222806,42.0163623052614,0.00989788646037192,0.30172201832888956,0.5048614905338548,0.23609532794946092,0.2144562181475979,0.2488167412280607,0.1899458308027315,0.11093165941328757,0.0160865338277372,0.3359651145247719,0.17797333068810717,0.03299188395117311,0.5007385074907296,0.18826144057011598,0.08308303616568584,0.747936534735081
81,26.93601586452374,0.24744034626206002,0.46166882989928126,51.5517748331048,0.00989074892986866,0.30495545762399157,0.5113909146989891,0.22579700564725855,0.21406404965677267,0.24851476831797356,0.18269355238629503,0.11084108380474375,0.015600786234159805,0.3343516837019058,0.17805841116177443,0.03298177453458939,0.5003748277636131,0.18829437383724576,0.08303624224007654,0.747836637933297
82,26.016508430131285,0.26353163702179927,0.4583502458408475,46.51097799698996,0.009883373055531672,0.309947795917776,0.5173222408883444,0.21667422934722455,0.21469455865702722,0.2482197625251322,0.17616055247648413,0.11075735837918044,0.015159505864417068,0.33288378219582004,0.17812349182006246,0.03295692521236677,0.500042074886734,0.18830557734728723,0.08290355491121247,0.7477092033197168
83,27.368137222334823,0.33491823123964654,0.4450611029751599,54.55654180800686,0.009875759196850664,0.316503884154125,0.5227090415215769,0.20858038560992173,0.21624383549304357,0.24793362837367605,0.17026407606367994,0.11068040973406998,0.014760133896523888,0.33155080126584874,0.17817442654915955,0.03292368319978796,0.49973855896312863,0.1883033215440307,0.08272221011478995,0.7475692210464239
84,24.94416007722836,0.5957136636133242,0.44554841122590005,20.572197081768792,0.009867907724914365,0.32446306876042524,0.527608739089827,0.20138904446702127,0.21684802624194324,0.24754224057370683,0.16384938105017752,0.1106136695439424,0.014387740325326073,0.330324254763625,0.17822709581537857,0.03288417848963774,0.4994628139561139,0.18829512055805084,0.08243641768387107,0.7473979685384123
85,26.343960007358664,0.8221651442267586,0.4463379040826112,182.794680972249,0.009859819022392443,0.3295817286666242,0.533036270153479,0.1934223689617747,0.217030231871826,0.24715340487902485,0.1579108365738244,0.11055431025988055,0.014054072464615147,0.32921314352590436,0.17827878718664805,0.032855420135216994,0.49921541262990643,0.18829089105093827,0.08218901717643447,0.7472493812553547
86,26.009234352804096,0.6672877405002624,0.44951524189673364,233.7071197477549,0.009851493483516844,0.33212500691775937,0.5388784140646248,0.1849455328020249,0.2167707468557584,0.24676290035362816,0.152408596104866,0.11050207347944713,0.01375587004816527,0.3282070567875671,0.1783316885471925,0.03283968310872182,0.49899448175775696,0.1882928716615619,0.08198837988053692,0.747126514029139
87,26.125720297691316,0.5620529682521032,0.4629973480477929,190.62163651922077,0.00984293151406259,0.33240340733809626,0.5451568569315741,0.17603746146184807,0.21616766236514157,0.24636004273993228,0.14728709099113194,0.11045609875454042,0.013489016903620308,0.3272959949352501,0.17838491642966392,0.032834413945776485,0.49879720170269554,0.18829959877695232,0.08182567187894846,0.7470251875533508
88,25.83262456523378,0.43204508981185585,0.44751539500430226,26.969748458494156,0.009834133531327996,0.3331215861709371,0.5509130196519795,0.16816888867644886,0.2135794955917024,0.24569549000505322,0.14143854307455278,0.11042034111452889,0.013248192654405327,0.3264584624495005,0.17845656432241458,0.032871265285127814,0.4986309077592431,0.1883228292331764,0.0817345597547752,0.7469676365792645
89,25.868545578739703,0.34018803986909774,0.4445072209928185,22.389240659048063,0.009825099964114322,0.3354330715320267,0.5561704055597776,0.1612067985368232,0.20995232607521297,0.24486760642365615,0.1350840296286328,0.11039099804768249,0.013025991458246521,0.32568590234066513,0.17853197327303613,0.032926152502920414,0.4984875668618058,0.18834522547969107,0.08163591045567058,0.7469183353955053
90,26.238208863785083,0.309604527755738,0.4463516790419817,28.735530548690726,0.009815831252704892,0.3396921289109937,0.5609441732874326,0.1550369586625232,0.2066017045835484,0.24401793796883064,0.1288246038341658,0.11036355314086264,0.012819667904707354,0.32497803423088306,0.17859362727445335,0.03296982954149119,0.49835734092317535,0.1883492689882318,0.08145975655615635,0.7468415049900557
91,25.254525060504218,0.3144839037673549,0.4462431699503213,30.84628315645502,0.009806327848843626,0.34568085828628864,0.5652704209009248,0.14956103042022648,0.20380490019407443,0.24318257471699678,0.12283819977950008,0.11033706701313298,0.01262829326787435,0.3243310829071636,0.17863951497009894,0.03299743489665237,0.4982372666028122,0.18833455834256835,0.08120621878200088,0.7467355015649548
92,25.963718292093024,0.35700900029586297,0.46558200800791383,33.59777242042768,0.009796590215713018,0.3532142094900395,0.5691906168276691,0.14469415103157016,0.20153197063058664,0.2423611102962523,0.11713396963306408,0.11031177761864891,0.012451306842680093,0.32374023861991313,0.17867293724598976,0.033013343487233004,0.49812704873773195,0.18830515091049482,0.08089458719425026,0.7466076265447603
93,25.329845720353383,0.9067409622651476,0.4506671028211713,24.615809195807213,0.00978661882791157,0.36208336784167955,0.5727512437488591,0.14036291194774175,0.1990226119383847,0.24147612543037147,0.11139965729432569,0.1102887750103525,0.012287255517776386,0.32319736726630843,0.17869947384205725,0.03302784728507737,0.498028568651905,0.18826314409820755,0.08052829831388646,0.7464613542185877
94,24.57235677108156,1.3366676453114885,0.4447717710863799,261.1972736640721,0.009776414171430657,0.36806427809434306,0.5768537534363883,0.1353148504339481,0.1964210674183139,0.24066160097553727,0.10620722849159263,0.11026966460195019,0.012141151573819597,0.32270581308195295,0.17873106790686058,0.03305350300572151,0.4979430294626265,0.1882324645139814,0.08022731290291704,0.7463436247534564
95,26.110901389579148,1.2708842668717872,0.44380902498960495,275.5636908630023,0.009765976743630838,0.3714321537535473,0.581435943979415,0.12969060618448836,0.19374514800452328,0.23991468762368845,0.10149340276202896,0.11025468630805325,0.012011818817504186,0.3222608596218235,0.17877038615971722,0.033093716215452505,0.49787035887112,0.1882163273371023,0.08000419801116873,0.7462602543051422
96,25.512463505881005,0.7907310754555802,0.4464165149256587,269.5426373683555,0.00975530705321762,0.3724623260264601,0.5864535594857351,0.12362306042594458,0.19101255469847828,0.23923259911776978,0.09720476234228022,0.11024342091450763,0.011897433191885895,0.3218580155057676,0.17881662834012008,0.033146990944255036,0.49780934064670107,0.18821314249157495,0.07984990517667913,0.7462075599502986
97,25.39003813322938,0.3030834673678655,0.45842927997000515,217.09442213083707,0.00974440562021666,0.37143479043274624,0.5919249169347912,0.11718367648901128,0.1882836239342123,0.23861123094573186,0.09329174892138428,0.11023484617382052,0.011795569120514353,0.3214929399013765,0.1788657964071444,0.03320708856982974,0.497757560451718,0.18821746326400385,0.07973916140474475,0.7461742423975103
98,24.136310354126046,0.24848661522771992,0.4621904920786619,99.37283487021784,0.009733272975948424,0.36869665254028094,0.598071844759799,0.11026487309539874,0.1858804663529544,0.23803571962551603,0.08972660206468491,0.11022731208084814,0.011702360612994402,0.32116160090749035,0.1789096149726449,0.03325607185749933,0.49770955291093283,0.18821742290084978,0.07960026412500923,0.7461284476741934
99,24.71937949516547,0.24031169283889328,0.4462763669434935,56.14950827329698,0.009721909663002288,0.368187959617389,0.6036436805868604,0.10419309398806927,0.18456326702578274,0.23750110180610554,0.08653548038802715,0.11021848125619926,0.0116157798271642,0.32086043658990965,0.1789381467525539,0.033286078635756985,0.49766253781718217,0.18820123812392706,0.07939938464263642,0.7460549648517791
100,24.71873150536979,0.2418522966198502,0.4444086239673197,54.23857841839414,0.009710316235210091,0.36964208042199226,0.6086888518040756,0.09885402978603079,0.18421142436645244,0.2370036742374526,0.08367456244372112,0.11020806888142494,0.011534677818906679,0.32058615099658294,0.17895056347168542,0.033296160917746336,0.4976156590881421,0.1881671594205648,0.07912808642142863,0.7459498977112177
101,24.439858528972394,0.25242013387115136,0.44601430208422244,54.30096720946787,0.009698493257619149,0.37283721074450565,0.6132543132997812,0.09415033686341727,0.1847258225931035,0.2365405307270763,0.08110628228403716,0.11019635881398974,0.01145872945682588,0.3203363965426556,0.17894918603963972,0.0332891852461019,0.49756914997657675,0.1881180742063216,0.07879881205713571,0.7458186055174401
102,24.2463082146454,0.27916910185986626,0.4535100341308862,54.65794314775093,0.009686441306464712,0.37759319757680626,0.6173829729987527,0.08999892004217006,0.18600982177044365,0.2361065527908621,0.07879216290698127,0.11018367832398143,0.011387789356915258,0.3201092783765106,0.17893653670556928,0.03326805719344018,0.4975233604560561,0.188057259387924,0.07842490767300285,0.7456672568492428
103,25.059644054349647,0.385882996884655,0.4628345430828631,46.21297636386464,0.009674160969141874,0.38381417728384887,0.6211125135168695,0.08632867376623027,0.18780754061093186,0.23568236489331837,0.07662584880387502,0.11016986791114403,0.011320921556791695,0.3199024290186234,0.17891239930166758,0.0332323280196917,0.49747797036544644,0.18798325092175897,0.07799644113415148,0.7454926315341268
104,24.600197854989588,0.5262632152365384,0.4475278980098665,22.442481345002903,0.009661652844176954,0.3913139055961863,0.6245053990670373,0.08307860160708198,0.1887349812558198,0.23509261416687408,0.07414021631244565,0.1101580808541041,0.011261687294503227,0.31971273702416675,0.1788894240859995,0.033207153287653356,0.4974402135720239,0.18789929430460503,0.07751631935272993,0.7453008969787688
105,24.20084710410582,1.1579636439547685,0.44710006611421704,30.57164061449609,0.009648917541198314,0.4000801269890345,0.6276174719898503,0.08019624918030235,0.18962735848622247,0.23428632390730572,0.07141906476971316,0.11015239708080858,0.011216262088050648,0.31954281197853246,0.17888928053604186,0.0332230709956274,0.4974176704376349,0.18783409945520474,0.07711300540815988,0.7451488344373043
106,24.46258477383626,1.6803518077960413,0.4468570831231773,251.6202590292224,0.009635955680906654,0.40611181465116064,0.6314561092362702,0.07673941606163628,0.19045437126444956,0.23353056416358448,0.06891989494766687,0.11014964909516645,0.011178306380609297,0.319389838412964,0.17890050011937086,0.03325578222509822,0.49740239394505587,0.18778660430764602,0.07679642559439717,0.7450341051916686
107,25.015964379923588,1.7751297123466765,0.44552860991097987,272.46336406051927,0.009622767895044761,0.40965479214290856,0.6359258644823447,0.07283660160584833,0.19122587567124671,0.23282984240224788,0.06662100610598519,0.11015025360308754,0.011147713157584976,0.3192522652426977,0.17892575812240044,0.033309097665374154,0.4973950737449825,0.18776021338404125,0.0765806901785646,0.7449632621108521
108,25.42510151157343,1.452908134702942,0.4629541849717498,268.8708499812075,0.009609354826366708,0.41095937675545635,0.6409638965992767,0.0686014716796234,0.19194757097530862,0.23218229655178987,0.06450223430575844,0.11015402061291005,0.01112388551481843,0.3191286271210381,0.17896440245264436,0.03338210804192121,0.49739524976493854,0.18775371492379683,0.07645886547537828,0.7449337085558213
109,24.34406350273214,0.8661917856453073,0.44737973203882575,270.27628625024045,0.009595717128606544,0.4102660790345102,0.6465156913114772,0.06414696156306898,0.19262203167524725,0.23158262510047192,0.06254657503320303,0.11016016059705987,0.011105755915119843,0.3190175149127916,0.17901254815738735,0.03346944224281003,0.4974012414606736,0.1877615248140878,0.07640627748454806,0.7449341825302094
110,24.315049847989812,0.4171564067842276,0.44605021411553025,220.69680889550733,0.009581855466446418,0.40781530875281263,0.652571845469611,0.05955480650386454,0.19324789340896087,0.23101821972133027,0.06073670172438494,0.11016797656453638,0.01109176047204625,0.3189175659503571,0.1790662894768349,0.03356234570618751,0.49741051190583374,0.18777822608596467,0.07639027647553329,0.74494996557709
111,23.174244997491808,0.40880177074614965,0.44600355881266296,29.097124273480006,0.009567770515484183,0.40759913369408185,0.658082504474122,0.05555469187453674,0.19384176309317966,0.23032332072383233,0.05879254252574562,0.11017667778473621,0.011083093452684007,0.3188280807980655,0.17911955041658253,0.03366003092634508,0.49742369488796295,0.1877869798918931,0.07633006698404633,0.7449516516519585
112,23.925388639287355,0.3981884820325327,0.4471781589090824,30.590413605644233,0.009553462962200483,0.4093590902530554,0.6630905868989213,0.05206235442475866,0.19440008078175,0.22952766011377865,0.05677120946835012,0.11018547562050306,0.011078299695226156,0.31874790274337855,0.17916912096942694,0.03375671179786343,0.49743898452438917,0.187785317292477,0.0762156203661089,0.7449341758080622
113,22.708620548683683,0.38615777391617034,0.46470934990793467,28.177768611804314,0.009538933503925276,0.4128756788849693,0.6676413333289855,0.04900662975386554,0.19492720629883917,0.22863818530407384,0.054677696281004,0.11019416204454666,0.011077120523511022,0.318676147248362,0.17921389004394422,0.033851027657063486,0.49745578620139347,0.1877714580339968,0.07604009586644217,0.7448938561192218
114,23.02377182149382,0.3735886694763906,0.4512904710136354,28.208193668819693,0.009524182848803865,0.41796703211591546,0.6717774506067482,0.046327278224252796,0.1954237080823064,0.22768012192434392,0.05255639348235231,0.11020616612489967,0.011078395581612542,0.3186118519114276,0.17926724657465878,0.03393807545519961,0.4974725039707997,0.1877603999061084,0.07580016823124205,0.7448291822937768
115,22.466731917340592,0.5743345611021952,0.44595425110310316,27.75333817771692,0.009509211715762368,0.4244781560581368,0.6755290777073464,0.04397318736155052,0.19588732953979363,0.2266720644678634,0.05043537520733293,0.11021691451035734,0.011081544489979082,0.3185542576000409,0.1793115809881556,0.03401667008426328,0.4974886922196552,0.18773535898828886,0.07549949062226884,0.7447408991520295
