iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8
48,20.731812476581496,0.7527065753089439,0.8646663788240403,38.170927545408816,0.00940006,0.13584622373205238,0.2786877273945057,0.6032981109460471,0.1754371498295877,0.2136771229951471,0.7202541421749383,0.1299257633446791,0.14700510126235147,0.7072416579656696,0.07907547446615099,0.058774172916161146,0.6321483278477652,0.12938465243938785,0.02111378722562675,0.6719968700586273,0.2710814683446811,0.04797433350149288,0.7656601312886302,0.28037539153314095,0.2740513538195266,1.548660813735863,0.2560906855612997,0.22029703064109166,1.4733306836409117,0.2462169202072394,0.18894190365769076,1.4281383767987472
49,18.506040397469945,0.7517391562407966,0.8648312150035053,34.68308062472806,0.00960004,0.13929124628175446,0.2875804554389535,0.5865487114765837,0.18195083920230073,0.21581237248867147,0.7160429490299898,0.12671820094305628,0.1459265346167094,0.6875966952272057,0.07688497187113137,0.054070655050644796,0.6182657174749127,0.13015877635687462,0.02038918971300152,0.6671338667477936,0.2769364717249389,0.04848881397448853,0.7643454623326705,0.28600685924360564,0.27814549883674444,1.5661814846899773,0.2648418675846944,0.2227682242287885,1.4995659982782867,0.25554741562192423,0.19092949517817584,1.4544882415271698
50,19.407678219792075,0.7564304555357233,0.8576978920027614,37.98933281233847,0.00980002,0.14342234804789744,0.29675795466540533,0.569467891039518,0.18950149386654103,0.21778492436414923,0.7121536929061714,0.12416247925838793,0.14487998949124384,0.6688124321241828,0.07508168627226203,0.04972247809354762,0.6051832317929007,0.13087760485039043,0.019743111044276243,0.6626299686396421,0.28224628321610684,0.0489986388213995,0.7631657240065132,0.2907542822648633,0.2811761253540359,1.5814140538166606,0.274054610743572,0.22476964658520718,1.5271617476211963,0.2654745160481342,0.1927572707321002,1.482404173797721
51,18.318525929878465,0.7566650173829729,0.8607974890619516,23.286089899161833,0.01,0.14790475728520677,0.30663070215509164,0.5514024461342971,0.1979149656715998,0.21960006794146894,0.7085791333637147,0.12154050668287768,0.14375580415997435,0.6497562896625853,0.07343933939646999,0.04558199361579708,0.592656621021914,0.13154508807566523,0.01919875982589427,0.6584879969545845,0.2869451031783318,0.049530784990903555,0.7621419135104458,0.29425593637038616,0.2826159700342495,1.5933352688146412,0.2839568904161473,0.22613844232799407,1.5569673195520912,0.27586117493736884,0.19431828676007865,1.5115059340372818
52,18.01224017542466,0.7493959745284173,0.8595315432175994,21.78342740649656,0.009999878165711622,0.15258546137226064,0.31696239460947956,0.5328935510017575,0.20687052483614723,0.22123990335520533,0.705467493546632,0.11859969433256935,0.14243086029577878,0.6304515495450903,0.07197103468710751,0.04175906108933782,0.5809745985554101,0.13215251017290716,0.018750217509253007,0.6547542336943853,0.2910505802220351,0.05008954684731508,0.7612930655714722,0.2965569293020972,0.2825972827308892,1.602013388807842,0.29427444419313026,0.22691783535490148,1.5881641076591375,0.28645302615113893,0.19565107981379046,1.5410877605421296
53,17.27231174389039,0.7211937972916012,0.8640614680480212,21.55764159983098,0.009999512668784518,0.157053061488067,0.327768274911528,0.5140119910826569,0.21605578367637662,0.2227183364498062,0.7030677164244141,0.1151365979932103,0.1407205379845373,0.6108136618584071,0.0706571631698654,0.0382624846617819,0.5701349240692195,0.13270326831017795,0.01838966643571972,0.6513916861061564,0.29457053466454974,0.050694842286704914,0.7606258605795182,0.2975075950879144,0.28092851481042597,1.6069516712133394,0.30503492473027677,0.2270651538317707,1.6208560081542722,0.29735926846838406,0.19678294401109142,1.5714432917915873
54,17.04471723690477,0.8090317836793965,0.8637258831877261,19.256449319271407,0.00999890352703249,0.16261721029421872,0.3377633900814876,0.49715735081618806,0.22525311177314852,0.224055674466949,0.6991599970649583,0.11114196224258419,0.13844537506695678,0.5908255738386882,0.06948332726877826,0.03508737715911683,0.5601030014111795,0.13321780245915352,0.0181199078636581,0.6483685539375372,0.2978610350172907,0.05137343444469187,0.7601455650784614,0.2977436376632974,0.27824069327443407,1.6102579781200888,0.31638686589795917,0.22684553090745896,1.6550495745700844,0.30881393601912793,0.19787407103357374,1.6031371934020522
55,17.133098751891183,0.9331958247300407,0.8570058231707662,65.09961607825637,0.009998050770144252,0.16716176148359577,0.3470054281716832,0.4820944306945362,0.2312830037206025,0.2251865483784534,0.6875952815373111,0.10725035864058072,0.13610284997804342,0.5720561306243731,0.06842902322131997,0.03229354820181466,0.5510005849188844,0.13369565487312096,0.017896062590197062,0.6456363142621486,0.301020125238876,0.052043135039507575,0.7597516089273388,0.2979977218016112,0.2757309507028756,1.6136462000832852,0.32724558790282027,0.22663913797014185,1.687684079205234,0.31970695069774396,0.19891362374365137,1.633125420871632
56,17.017775971748875,0.9701459730089056,0.8639575319830328,94.94129258431475,0.00999695443968197,0.17056366751120688,0.35555152409366975,0.468618053251646,0.23456244151835756,0.22605716937974168,0.6720690155248636,0.1035063090204298,0.13376468279658765,0.5546001885377415,0.06748147189103335,0.02984244804085232,0.542757343817059,0.13414162331392737,0.017712167767719073,0.6431662082728555,0.30411576992367556,0.05270855228781058,0.759433752601534,0.298360988446296,0.2735400869425541,1.6173040405714525,0.33739413040485333,0.22650190241735627,1.7181815826292928,0.32979011160912053,0.19990557758207192,1.66068593328283
57,17.327365062554687,0.9105613415559142,0.8699188809841871,95.67683695450248,0.009995614589079242,0.17290329009733021,0.36345368894121227,0.45654885636984516,0.23546197212940376,0.22665117443905045,0.6539141906241984,0.09991882451086476,0.13145722495158932,0.5383643450387806,0.06663021812829513,0.02769069048777599,0.5352912807499507,0.13456330002216832,0.01756579520072678,0.6409338141793619,0.30725127202869695,0.053376239853219924,0.7591885186842452,0.29892777686798105,0.27168676134869146,1.6213404220153065,0.346986585406366,0.2264674218060893,1.746828505555213,0.3392068009201008,0.2008868808306127,1.6861065374713984
58,17.341592628939733,0.7935716707699477,0.8604072849266231,87.33718240225613,0.0099940312836385,0.1743002360307278,0.3707522565391783,0.4457297167042395,0.2343173967364912,0.22698490796246712,0.63392301742063,0.0964904148661955,0.12920558018607697,0.523233965461587,0.06586489060000904,0.025795741848212386,0.5285233345796443,0.13495945653278693,0.01745242387883957,0.6389168693975966,0.31036275504128064,0.05404518514815699,0.7590108172364761,0.299626382155734,0.27011343028050894,1.625767316329419,0.3560405117161027,0.22652089954248,1.7739087920843741,0.34792755728791,0.20186788194975194,1.7095341355248244
59,17.165415944606803,0.6833710863189908,0.8626931619364768,67.85400058493184,0.009992204600527814,0.17494554445933602,0.37747914702101704,0.4360227118885416,0.23142470554359035,0.22709962860855845,0.6125933518871044,0.09322982568168749,0.12703623601271838,0.5090745656081829,0.06517613709130039,0.02411681947450277,0.522377754338586,0.13532755996798224,0.017366006821745075,0.6370951350792947,0.31334365052424995,0.05470664425840147,0.758893695819105,0.3002455685119995,0.2685643758806471,1.6299681825362446,0.3646182599548867,0.226521758557051,1.799762567856358,0.3559258634453172,0.20275994763881752,1.7308900211570517
60,16.72217916445716,0.6511968008988789,0.8601146328728646,38.42028423931937,0.009990134628777144,0.175314247154366,0.38365396229104964,0.4273065327713612,0.22704620147798496,0.2270506085000394,0.5902141023568639,0.09018059950635447,0.12497131814885055,0.49567255920897274,0.06455527586284666,0.02261106179606592,0.5167748133367331,0.1356612200806088,0.017298991139074526,0.6354505142922121,0.3159999364514768,0.05534567533272837,0.7588315719021921,0.3004286781227935,0.2665774756324353,1.6328452428467686,0.3729015929041189,0.22629467727108665,1.8250267026203983,0.3634429187696547,0.20352015184968258,1.7509703421983973
61,15.703767134153033,0.6782573158179922,0.8539767961483449,28.300169011929572,0.00998782146927399,0.17759845332983532,0.38925380477470983,0.4194742723466818,0.22431079388307293,0.22695359643264038,0.569225118600566,0.08778285054831238,0.12306317172686705,0.48348505375986656,0.06399324029275852,0.021254442138227234,0.5116618425415949,0.13594036518664046,0.017239310934499492,0.6339655682533032,0.31781686077675275,0.05592091936792369,0.758802757055056,0.2992602974099573,0.2630779326252499,1.6308508110309785,0.37995405375303276,0.22533200931537567,1.8465484795043767,0.3694108277352206,0.20380898246625642,1.7662241927414934
62,15.9429606885701,0.6866705985207432,0.8530724321026355,39.83052301147737,0.009985265234758489,0.1813571357255325,0.39433728595914336,0.41243154127554,0.22319324952360442,0.22683502712012246,0.5504502039462269,0.08595268911791933,0.12131650505015205,0.47254889218023677,0.06348406892133253,0.020039756931866493,0.5070099144927072,0.13617211180463212,0.017187003778672202,0.6326241395272819,0.31893106714408764,0.05644149220405725,0.7587968891167234,0.29697764028210355,0.2584061378597589,1.624596006091901,0.3852825711047243,0.22376273316364628,1.8624813842730024,0.3738504412769607,0.20373834542900424,1.7767491377012727
63,16.406674018331227,0.6758607933864497,0.8558024340309203,41.35068279589684,0.009982466049817897,0.1864196549085063,0.39894171803844275,0.40609484892971137,0.22349334303319857,0.22669432840865136,0.5336519928309279,0.08461811247928451,0.11971253436640725,0.4627283194406597,0.06302207140765144,0.01895042403146442,0.5027776716600598,0.13635720784555885,0.017140025223496096,0.6314126765466747,0.31932974250018775,0.056908782700955875,0.7588118376636084,0.29362011188945386,0.2526157184099268,1.6144179673387111,0.38899448090790006,0.2215402866750397,1.872998320699002,0.3768644570497163,0.20330489368888646,1.7829109756058066
64,15.957988072915379,0.6528343530825631,0.8518218249082565,40.87493455222167,0.009979424050880543,0.19265895107143782,0.4031093235146959,0.40039021652878237,0.2250409316084048,0.22653743623782066,0.5185809813665726,0.0837190467575678,0.11824001834649114,0.45389705759955523,0.0626030801694598,0.017973142549661397,0.49892821590138875,0.13650530986830114,0.017097573792669993,0.630318436954584,0.3192121249883763,0.05732721881724384,0.7588431345188973,0.2896897827348485,0.2462391147595017,1.6022463946344632,0.3919334311125367,0.21895950676951645,1.8808424392472327,0.37925870892519636,0.20271096994766635,1.7873415646517181
65,15.994948232934142,0.6334874851727363,0.850660199066624,39.849236463725745,0.009976139386209164,0.19998803827911638,0.4068694357266967,0.39525198561083114,0.22768419360341277,0.22635963515742422,0.5049631581753098,0.08319340004215106,0.11687890857691581,0.4459143255569141,0.06222251865601689,0.017095838350168292,0.4954297515028299,0.13661767033677416,0.01705645850472842,0.629329915290102,0.31858505097022544,0.0576936587025697,0.7588868311421354,0.28524383413648646,0.23936285861570172,1.5884521891236099,0.3941921197453322,0.21595618054353596,1.8868151380723899,0.38092028070151546,0.20190046267801118,1.7896961229397272
66,15.155712580464456,0.6630579223640375,0.8536962778307498,18.396095197500788,0.009972612215893682,0.2086305599449543,0.4102329507558452,0.39062178927424446,0.23072654376070095,0.22610884314543964,0.49029512978890744,0.0828778175603785,0.11551620753527786,0.4380748451306267,0.06187624317468501,0.016292394478154608,0.49222790582498466,0.13669094266519632,0.01701716230438808,0.6284406596131757,0.3173247388882302,0.058008785298152565,0.7589627861244834,0.28019281375924737,0.23176660686931194,1.5733429925186602,0.39666951152619073,0.21228573561531527,1.894003606943648,0.3823031800175884,0.20076453365434854,1.7914457068561385
67,14.895866054300075,0.7015474821476723,0.8530639579985291,34.56246769365386,0.009968842711843402,0.21627429853898714,0.41330942271527116,0.3864476657380707,0.23164986671123333,0.22573903689310204,0.47377977908372776,0.08245377950165934,0.11409557481497751,0.430393380552866,0.0615638163046388,0.015570037333867519,0.4893110227672004,0.13675685048107056,0.016994142461326023,0.6276419773818521,0.3161244428219147,0.05832944147759528,0.7590795040308188,0.27542010155910085,0.22454709939957684,1.5594599112634553,0.3994683489894371,0.20865444800925723,1.9027077977632585,0.3838933630970706,0.19967455398797465,1.7941117700717055
68,14.64687506057676,0.7081727634768505,0.8577075421344489,52.9925866736798,0.009964831057778631,0.22256479527594608,0.41614084389550876,0.3826832891632949,0.23076425283810792,0.22525997763262476,0.456334058554045,0.08189664979628085,0.11261368351883552,0.42298064477481445,0.06128247938387645,0.014927496548690597,0.48666252077671107,0.13682156586188426,0.016989213944738,0.6269249541217666,0.31510412402463384,0.05866675723370276,0.7592312798592377,0.2710356304336123,0.21790158150052238,1.5469803461895593,0.4022190264055435,0.20514732876181474,1.9118048358397404,0.38514755045920657,0.19859327061852391,1.7959406679549257
69,15.24398989937866,0.681497041962642,0.8538316099438816,45.485257409703316,0.009960577449221733,0.22772474338298435,0.4187520657421433,0.37928730482176287,0.22829814422867137,0.22466631712157858,0.4381186972558634,0.08123349401116961,0.11101689761767854,0.41575547784035416,0.06102969732454571,0.014357707284384163,0.48425906451963757,0.13688885008927293,0.017004146025983966,0.6262832946420414,0.3143219939472784,0.05902921612836821,0.7594247409899108,0.2671137367325801,0.2118329307810981,1.5362079910991346,0.4052609404848914,0.20181001664983378,1.9221861131832165,0.3866424492358775,0.1976387502385517,1.7986878897895167
70,14.746493878837493,0.6419886025338535,0.8504900599364191,38.10162272188651,0.009956082093487582,0.23188836834821286,0.42115254020281345,0.3762227496567363,0.2244794796924374,0.22399819629800544,0.41940619620388475,0.08044377236541757,0.10926843037613472,0.4086199856705857,0.06080258844488728,0.013852783543067963,0.4820772150277446,0.13695588887601745,0.01703929744828781,0.6257114130747954,0.3136678285570899,0.05940727896694232,0.7596564765634388,0.2635079040885698,0.20613960480068458,1.5267671275828907,0.40858577555026104,0.19846085797492438,1.9338302991765328,0.3883702717696445,0.19670824473543616,1.8022453974524515
71,15.16375258903279,0.6274096706182726,0.852886474924162,13.552183619473336,0.009951345209673482,0.23729113184096315,0.42331498996768374,0.37345654758135943,0.220022144572352,0.2232484855557184,0.39998099707944046,0.07948003194267915,0.1070037389569113,0.40076053458589217,0.06059877533829838,0.013402087017590783,0.48008107932809835,0.13701260551951128,0.017112419997749113,0.6252149638704957,0.3127464965848518,0.0597980702344215,0.7599668288457679,0.2597663413450479,0.2000254409604371,1.5181946152386079,0.41318186928336464,0.19431122441827245,1.9501761978713743,0.3915432956048571,0.19555029747223138,1.8102419219986043
72,14.766843613501766,0.624590497261552,0.8541913349181414,22.473532646270545,0.009946367028648461,0.24424591596802966,0.4252420797352744,0.37095906958195496,0.21687626959857484,0.2225129662353982,0.38236738894311373,0.07849097566416181,0.10461219655621665,0.3929069990345577,0.060414048404907814,0.012997447538379912,0.4782620980104092,0.1370494515661766,0.017197883270596535,0.6247776822841408,0.31143728336438614,0.06015324131053903,0.7602951938793067,0.2558430696590618,0.19366843818286456,1.5097927741877795,0.4179567055893049,0.18950980499068804,1.9679107321028444,0.3948734720601094,0.194096679653244,1.8188607277918416
