iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
193,14.496565882035922,0.16926901614277698,0.643060120055452,20.628354842195137,0.0077380423358510055,0.502673366345748,1.0200315728475837,1.2351773833328088e-05,0.17458480552670896,0.15731692428685362,0.006662747712434528,0.06708569673494486,0.049534720289993193,0.2748746592174539,0.0799185648818772,0.00510446841677724,0.45164630513940396,0.16259944764756737,0.006594067636084215,0.6466747522768477,0.12665675880162464,0.0048382515347949635,0.7537356439939411,0.18071251383634432,2.1512579628611523e-05,1.1291326414064784
194,14.117729737165593,0.1623502203527977,0.6477075950242579,79.52376582337561,0.007708770197308559,0.5024518638871843,1.0244334330813807,1.193138204011864e-05,0.1743707393115207,0.15691165170514498,0.006625120950818367,0.06704634177239943,0.04921473367373049,0.274850173707797,0.07990733297226016,0.005066605413227994,0.4516399918985722,0.16249264125505725,0.006400722453670584,0.6466021102690875,0.12643536515558154,0.004653322693517412,0.7536407652041053,0.1808695990289006,1.8018796791836194e-05,1.1290892572477789
195,13.88145818456426,0.16595376095851863,0.6358301669824868,19.009393392554657,0.007679366061497494,0.503614152663123,1.028352117320502,1.1559618781032241e-05,0.17413722464132556,0.15647067442173962,0.0065861727614418665,0.06700349846584673,0.04886764539819946,0.27482363898554746,0.07989492639951537,0.005025576012119433,0.451633152226956,0.16237765123092218,0.006197864065289837,0.6465265949842421,0.12619435254496283,0.004462179291599597,0.7535441933857789,0.18101062293978576,1.4916806017362487e-05,1.129049583218929
196,14.54832611115203,0.16054003981814022,0.648939868202433,76.86165623217593,0.007649831361533909,0.5033298731240744,1.0327808526721731,1.100367338025469e-05,0.17391617967598053,0.15605358411145787,0.006549645093145006,0.06696296500741185,0.048540198957278055,0.27479855414741877,0.07988315400751363,0.004986894688347361,0.45162668673908346,0.16226927593511503,0.006009902471407365,0.6464559984261059,0.12596679217454262,0.004286390752455407,0.7534544118875266,0.18113739807140966,1.2326918638702707e-05,1.1290137621037464
197,14.05946048924532,0.1595337166685944,0.6415311640594155,19.71742477835426,0.0076201675368974126,0.5044225681981085,1.0367216008573539,1.0515558843164161e-05,0.17367464669250085,0.1555988850180244,0.006511989546373931,0.06691874560360718,0.04818411325187993,0.27477126462364837,0.07987020962957214,0.004944847876832549,0.45161964968183066,0.16215294657790472,0.005812077359913569,0.6463823122936281,0.12572102228783819,0.004104084866841576,0.7533626306194179,0.18125121091276905,1.0046509090827688e-05,1.1289810671421288
198,14.089585785879661,0.15872227229109725,0.647708741016686,70.04483391097551,0.007590376033360965,0.5040887394221275,1.041167409522811,9.880085654624525e-06,0.17344692847759477,0.15517058819197194,0.006476954088403046,0.066877079684784,0.047849526951468095,0.2747455585670565,0.07985799826583537,0.004905364175383206,0.45161302097525824,0.16204385528636162,0.005629491399116189,0.6463136113735032,0.12549043117230024,0.003937050254297954,0.753277488512516,0.18135351707376374,8.162415677597336e-06,1.1289515753266766
199,14.303848203934486,0.1577522310868382,0.636058502132073,20.737226073658956,0.007560458302920422,0.505123910135568,1.0451304373538963,9.325733251401152e-06,0.1732056398273369,0.15471730056668162,0.006441280193647081,0.06683303924833695,0.047496493821063815,0.27471841909324807,0.07984506919199406,0.004863725439695211,0.45160602113522275,0.16193059622029424,0.005442552125904717,0.6462435973849984,0.12525060190981002,0.0037682629360016964,0.7531921963915464,0.18144539497459186,6.543297927273026e-06,1.128924781923824
200,14.059493078199154,0.25793425377675305,0.6418240149505436,19.5618159984175,0.007530415803723761,0.5073807738893467,1.048652518402403,8.841081765783664e-06,0.17294759771853263,0.15423297272441625,0.006404498009362861,0.06678611081460296,0.047120627815310484,0.2746895192071724,0.07983130235726278,0.004819429086469154,0.4515985688678706,0.16181233800227657,0.005249718718365689,0.6461717017498161,0.12500010998480346,0.003596487800390423,0.7531061341711589,0.1815279013107996,5.157946550152645e-06,1.1289004432008756
201,14.188782213804746,0.2915871629754669,0.6343727628700435,193.76116869424234,0.00750025,0.508100058719354,1.0525830796407023,8.267464532980037e-06,0.17271534824792323,0.153796430504449,0.006369591785663324,0.06674388731535076,0.046783004006999154,0.27466351365657704,0.0798189115230194,0.004779666450630168,0.4515918638106054,0.16170591555082792,0.005078910610051323,0.6461069988733021,0.12477478837303024,0.0034451037774682583,0.7530286790909824,0.1816020785605358,4.0521464087216716e-06,1.1288785641460943
202,13.958622375088982,0.18395077438292234,0.6469626759644598,219.2127658481732,0.007469962361987863,0.5074460671990934,1.0568656910445289,7.631798259272594e-06,0.1725068794988271,0.15340389370739776,0.0063363784048679605,0.0667060001183477,0.04648035338813236,0.274640176836916,0.07980779043691469,0.004744051586067794,0.45158584905889104,0.16161036649180613,0.004927729450095036,0.6460488903377823,0.124572593293516,0.003311756082299535,0.7529591057245865,0.18166876424139702,3.1719247001282686e-06,1.1288588998395415
203,14.308052728319025,0.15459787880867923,0.6372927660122514,124.29456982296598,0.007439554365864094,0.5055745499038798,1.0615113769091356,6.949017088812503e-06,0.17231413745972163,0.15304068571308582,0.006304973069348335,0.06667101356346881,0.04620114395473649,0.27461862273147136,0.07979752953663652,0.004711212798891393,0.45158029396079624,0.16152255278438232,0.004790395422862811,0.6459955931338742,0.12438694555342827,0.003191371842194569,0.752895490982508,0.18172870414854664,2.4673174475078153e-06,1.1288412097241096
204,14.277227339997129,0.15393110533365545,0.6362789701670408,19.717658947027637,0.007409027493671525,0.5052007347870101,1.0656717574694012,6.362666947814703e-06,0.1721081124549771,0.1526412581356774,0.006272225035880526,0.06663760223904334,0.04589390446079851,0.2745947377205596,0.07979490143038237,0.004675022794221652,0.4515741431987797,0.16150573899711979,0.0046442876267724096,0.645939681590083,0.12448029721189091,0.0030653365733789234,0.7528303141501382,0.18219642678078216,1.8788871993871472e-06,1.1288252145359559
205,14.58036748280158,0.15310885695889598,0.6514735231176019,21.52245517411682,0.007378383233246842,0.5061586558459213,1.0693781089296919,5.8577580194925525e-06,0.17188774925248637,0.1522162560196549,0.00623890622036615,0.06660142391175827,0.045568344801037636,0.27456946034768925,0.07979083703528998,0.004636715252364638,0.4515676350689855,0.16147844010205342,0.0044943690853300996,0.6458827373108127,0.12453923232427962,0.0029377027682497094,0.7527650560820253,0.18261725761760345,1.3981209847680487e-06,1.1288107749155525
206,14.193087905696652,0.1521485809980888,0.6439674040302634,20.165237477149685,0.007347623078148061,0.5083046819191658,1.0726742938853713,5.421819637370609e-06,0.17165399443902837,0.15176716626688846,0.006204826007619335,0.06656272183563658,0.04522590586011567,0.2745429007162893,0.07978549306069806,0.004596470057254528,0.45156080033985146,0.16144198063103807,0.004341566094648204,0.6458249963494948,0.1245679224372345,0.0028092434910181713,0.7526999155986546,0.182995837300412,1.011492524913453e-06,1.1287977496476909
207,13.9966881359126,0.43920474386069586,0.6502033572178334,19.126462111106786,0.007316748527581749,0.5115136521011993,1.075590542764415,5.044453470616428e-06,0.17139916504566596,0.1512796923593589,0.006169614044895515,0.06652017451896672,0.044855693642690084,0.2745141997832002,0.07977858573348491,0.004553000223356392,0.45155341498546986,0.16139460656306182,0.00418187773843171,0.6457650447550335,0.12456414742962389,0.0026768173261923875,0.7526334710819126,0.1833363539348389,7.037193708968255e-07,1.1287859996385297
208,14.356256853690837,0.717703877261485,0.6399249059613794,289.527058096433,0.007285761086329943,0.5131295403882324,1.078920434888928,4.635451288990309e-06,0.17117346469809286,0.15084715526435652,0.006136250008057639,0.06648254272046589,0.044528279920334486,0.2744887820306132,0.07977253983795392,0.00451459161585819,0.45154687790868336,0.16135311144485248,0.004042518321203028,0.6457117724942943,0.12456287030682285,0.002561762057831185,0.7525743336706425,0.1836426073547835,4.752912973479204e-07,1.128775443743353
209,14.984203567748592,0.6721526885339991,0.6505800208542496,362.8981018122825,0.007254662264676809,0.5133190056479137,1.0826054240648637,4.209069464515093e-06,0.17097656499215935,0.1504687591744801,0.006104582111026518,0.06644980933308595,0.04424279117750366,0.27446661810878276,0.07976739634942609,0.004481137121881651,0.45154118324788745,0.16131773062021668,0.003922246118048398,0.6456649661291405,0.12456548920737313,0.0024627927818109997,0.7525222060909882,0.18391800831218408,3.0895698314919214e-07,1.1287659618860424
210,14.80296961912466,0.36305119343248793,0.6403579299803823,354.2775527486889,0.007223453578335045,0.5122377644567822,1.086607139808308,3.7771354071145388e-06,0.1708051687341029,0.15013830635785883,0.00607447055742773,0.06642139063967087,0.04399415254258334,0.2744473256285097,0.07976303716068325,0.004452028889159277,0.4515362310262918,0.16128764082710617,0.0038183651480406967,0.6456238605478034,0.12457116939995216,0.002377530950901309,0.7524762612093072,0.18416563337502864,1.904108244481812e-07,1.1287574442589388
211,14.483848559436385,0.14885076001842848,0.6384970671497285,259.0422073459571,0.007192136548371993,0.5100305457108542,1.0909106427052173,3.348698555659069e-06,0.17065323874053162,0.14984449209895817,0.006045762661954532,0.06639624907734139,0.04377380489118075,0.2744302381965104,0.07975922225365999,0.004426250072507562,0.4515318468528174,0.16126125066827754,0.003727148103247066,0.6455872931140415,0.12457748693412307,0.002302878204986714,0.7524353075393031,0.18438825726276994,1.0835015315897227e-07,1.1287497919497005
212,13.951710621958695,0.14838930521065308,0.6425367400515825,19.132933497081524,0.00716071270113551,0.5093060642271239,1.094739500560507,2.9857692045906775e-06,0.17047633154617467,0.1495042360550842,0.006015784340061044,0.06636682154442912,0.043519784164375,0.27441059816714913,0.07975403229497947,0.004396559117891793,0.45152680920359095,0.161226165105471,0.003626656185419434,0.6455480995570303,0.12456091474946995,0.0022221182009494918,0.7523925612877992,0.18458838012866965,5.3096881770204995e-08,1.128742912479733
213,14.091716591630135,0.1477464937918981,0.6322228999342769,19.98332285053662,0.007129183568179581,0.5098986040983644,1.098141507979418,2.6774666514335483e-06,0.1702781069068807,0.14912439053521787,0.005984822024059838,0.06633374153558654,0.0432373428042835,0.2743887823172601,0.07974767008757155,0.004363570074588067,0.4515212138448744,0.1611838234263955,0.003519036253449556,0.6455068460539065,0.12452498994181627,0.0021369362886957967,0.752348529928001,0.18476825836449043,1.961552293230224e-08,1.1287367299517852
214,14.013736644474202,0.15234345387344206,0.6422885989304632,19.30956059040731,0.007097550686189664,0.511664563141412,1.10115580570231,2.4148278648530405e-06,0.17005809355737528,0.14870407124230248,0.005952877343094884,0.06629692917268111,0.042925946394632146,0.2743647213896827,0.07974015057943973,0.004327215028760222,0.4515150405291271,0.16113446672958648,0.003404430287662425,0.6454634528588117,0.12447085620047663,0.0020475034959145846,0.7523031240656304,0.18492992455766608,3.3381344685161937e-09,1.1287311750881714
215,14.063934159908053,0.15213680083038383,0.6365938349626958,80.46464760531437,0.007065815596907797,0.5120376814995585,1.1046683819873009,2.1459408829850666e-06,0.16985185979855197,0.14831032727644958,0.00592308331155802,0.06626241912942198,0.042635093251425456,0.2743421954385805,0.07973303330703757,0.004293283214601888,0.4515092619757133,0.1610878984703026,0.003299241220368012,0.6454232199568436,0.12441795283760698,0.0019659653711178024,0.7522611903652784,0.18507520948484413,2.633248670637012e-10,1.1287261851389312
216,14.368714317103878,0.14579350543499672,0.6472584940493107,85.3397722621418,0.007033979847057464,0.5111689010384638,1.1086159296148472,1.8791304354792338e-06,0.1696577265860873,0.14793992012940743,0.005895251958268573,0.06622993677952212,0.042362248931296614,0.27432102208648745,0.07972627054171826,0.004261474788065934,0.45150383132635036,0.16104382819392854,0.003202286287647773,0.645385820547246,0.12436617092342457,0.001891315941121334,0.7522223811566681,0.18520576159729768,6.835134844496993e-09,1.1287217028798942
217,14.637176316501717,0.14514683310032836,0.6366624729707837,21.94120627888235,0.007002044988268195,0.5116068784073234,1.1121282540588087,1.6545705793222726e-06,0.16944750458735183,0.14753956217072908,0.005866932067821098,0.06619472962232437,0.042068305328403534,0.27429819314599363,0.0797186997811167,0.00422721382972381,0.4514979728315594,0.16099529333120113,0.0031011369851287156,0.645347190667125,0.1243027422374163,0.0018144478223337875,0.7521829930586778,0.1853230649941747,2.0105869999050105e-08,1.128717676576248
218,13.569852837799857,0.15376786729868996,0.6512164350133389,18.320013188170417,0.00697001257699996,0.5132083738695272,1.115242161564265,1.4650530537717641e-06,0.1692172649470525,0.14710155671831582,0.005837349244873571,0.06615621844609798,0.04174813058169913,0.2742733297601872,0.0797102127377766,0.004189924028606618,0.45149159450127885,0.16094177654611072,0.0029946239169773474,0.6453068985712951,0.12422716664618261,0.0017345795821629318,0.752142633512065,0.18542845554658682,3.7551600882468586e-08,1.1287140593523115
219,14.07903669896291,0.1492837019717996,0.6430323380045593,87.29394349600354,0.006937884174467288,0.5134579125681396,1.1188119259680305,1.2785160275364858e-06,0.1690026514094455,0.14669340657374538,0.005809737040396427,0.06612033563586293,0.04145072560277384,0.274250174740996,0.07970227402725265,0.004155306716969486,0.45148565423892884,0.16089189024498893,0.0028973826410846103,0.6452696791195104,0.12415591092023409,0.001662142699627366,0.7521054766586471,0.18552313607442156,5.768750550161721e-08,1.1287108102766628
220,14.09524937383962,0.1432114348179063,0.6529915949795395,89.0090672731673,0.006905661346563195,0.5125031351778415,1.1227861012976414,1.0993929031884045e-06,0.16880360407230752,0.14631230609458148,0.00578395384543627,0.06608793424906823,0.04117358499252418,0.27422851100963436,0.07969674816744719,0.004123056547714708,0.4514800983448289,0.16086237924239208,0.002808270057359624,0.645235214568028,0.12415347256749741,0.0015962027239945192,0.7520712072770578,0.18570303381316472,7.923365974687474e-08,1.1287078917985987
221,14.372512802490688,0.14255777273659262,0.6445301310159266,20.50224158457414,0.006873345663782852,0.5128379614222384,1.1263175368593366,9.500466729909155e-07,0.16858497322319724,0.14589458010739065,0.005757191852496457,0.06605225661386868,0.04087104982017707,0.2742048760968296,0.07969021361872351,0.004087874694827218,0.4514740376304864,0.16082709324709538,0.002714309449249048,0.6451992844162409,0.12413517519959284,0.0015276170625512402,0.7520361226192315,0.18586466471724855,1.0011254905394128e-07,1.1287052673632068
