iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7
329,11.925115394042763,0.8299993740961235,0.732795380987227,609.09245322593,0.003192557961874579,0.5387010695440151,1.4037527193604278,1.902005854816769e-11,0.13033532228008168,0.10147344291586469,0.004861626556770337,0.06582648039553667,0.012453587125678353,0.28243855148462904,0.07129310225721713,0.0015444223355629539,0.45421160934332555,0.13161782037693887,5.56617166213963e-05,0.6314549368522081,0.09190168255100957,2.6547586686123106e-05,0.7449836865075313,0.14607960311355236,2.0052207532546256e-12,1.1498689626428489,0.4315112178671616,2.114004209096725e-14,1.8176002179623383
330,11.789060993277984,0.7245100487464747,0.7231853741686791,648.4490126556746,0.0031600612988529537,0.5385474602827262,1.4052868154592526,1.740875140646804e-11,0.13026509179129667,0.10131495936761589,0.00485400574526353,0.0658194794464152,0.012400726566243843,0.282433334418967,0.07129215649434538,0.001536358376973338,0.4542101436115642,0.1316200313003891,5.4549950620975325e-05,0.631454512566975,0.09191176811877463,2.5931510534042596e-05,0.7449834083350702,0.1460922563313194,1.743731136651491e-12,1.1498689626343015,0.43151121783001906,6.500716833578332e-14,1.8176002179460262
331,12.52154407257631,0.43459587356262547,0.7118877861648798,591.8019644042764,0.003127654336217149,0.5379007976038185,1.4069524907726125,1.5868876000963006e-11,0.13020474972081308,0.10117852941487729,0.004846925352237372,0.06581347657472637,0.012355361538647426,0.2824288533385557,0.07129135808872301,0.001529443308976885,0.4542088844679338,0.1316220191334135,5.360002328088287e-05,0.6314541449961908,0.09192079648592312,2.540557516991294e-05,0.7449831669526394,0.14610354794858543,1.5289544166059236e-12,1.1498689626266836,0.4315112177960834,1.2488585835291894e-13,1.8176002179314716
332,11.994910431554013,0.12239145836242714,0.7026028439868242,509.5398129521786,0.003095338653436806,0.5368214982783918,1.408735425662208,1.4408353385375501e-11,0.13015243056827103,0.101059998780124,0.004840322988677131,0.06580828068515583,0.0123160653311736,0.2824249693728448,0.07129067551070929,0.0015234573085123354,0.4542077929306127,0.13162380244335914,5.2780460000933306e-05,0.63145382413831,0.09192887067780023,2.4952182557781667e-05,0.7449829559675749,0.14611362361093594,1.3510354837079614e-12,1.149868962619892,0.4315112177649534,1.9518624608454595e-13,1.8176002179184867
333,11.357501258324689,0.07519992004842635,0.6967567950487137,237.29423078290841,0.003063115825532712,0.535364021862402,1.41063271594976,1.3028367069051894e-11,0.13010524001053375,0.1009529702689379,0.004834154926949504,0.0658035950324706,0.012280663638644634,0.28242146853408046,0.07129005698310122,0.0015180653507145417,0.4542068088359109,0.13162539050590996,5.2047430606672435e-05,0.6314535356187064,0.09193606915387288,2.4547293144073696e-05,0.744982766338564,0.14612261347793518,1.2010431825311448e-12,1.1498689626138308,0.4315112177380081,2.70778411377036e-13,1.8176002179068997
334,11.168920000075778,0.07513026115503935,0.7089845549780875,16.090866476656675,0.00303098742300004,0.5345624370213128,1.4123088698933786,1.1855856990179755e-11,0.13004653546320857,0.10082018586791758,0.0048274111900768885,0.06579775014849372,0.012236859802690275,0.2824171568088515,0.07128919802342344,0.0015114038315942474,0.45420560142039945,0.13162671054315467,5.117832520625153e-05,0.6314532063831716,0.091942310625711,2.4071313716909015e-05,0.7449825529664192,0.14613063386375927,1.0595246409761639e-12,1.1498689626083787,0.4315112176954154,3.3648974651715307e-13,1.8176002178965014
335,11.605056901500966,0.07502013448025764,0.7091839448548853,17.108140283614862,0.0029989550117318032,0.53433812093831,1.4137895462134522,1.0856561647074384e-11,0.1299796175670763,0.10066902808235939,0.004820255156215039,0.0657910822787348,0.012187130318743671,0.2824122723065056,0.07128816386452262,0.0015038504806413,0.45420423684736144,0.13162780477959163,5.022018469821791e-05,0.6314528507805853,0.0919477231993483,2.3549694408404596e-05,0.7449823246413048,0.14613778868834515,9.290870855763925e-13,1.1498689626034804,0.431511217668259,3.883720495628429e-13,1.8176002178871584
336,11.376172026176972,0.074873384021231,0.7167894169688225,16.55579295381025,0.0029670201529425366,0.534621896500905,1.415095270003658,1.000232772824167e-11,0.12990511643892233,0.10050088967890901,0.0048126784442911906,0.06578366108838146,0.012131978799918562,0.282406863023227,0.07128697029539799,0.0014954840098217034,0.45420272863761063,0.13162869768874447,4.9184491638694594e-05,0.6314524717880942,0.09195239660606556,2.298879437843996e-05,0.7449820831702687,0.14614417079366399,8.095739400852906e-13,1.1498689625990803,0.4315112176348957,4.231856182724364e-13,1.8176002178787452
337,11.395193097233369,0.07469368094009142,0.7154919519089162,17.16808100937452,0.0029351844030922032,0.535352827693563,1.4162444792606987,9.269962091221563e-12,0.1298236549597569,0.10031722989244524,0.004804793042634464,0.06577554553561117,0.012071878694810249,0.28240096947499094,0.07128563047714256,0.001486375848843297,0.4542010878443297,0.1316294109546161,4.808158816157269e-05,0.6314520719289051,0.09195641071296604,2.2394318634356712e-05,0.7449818300932541,0.14614986312887882,7.007082185369438e-13,1.1498689625951282,0.43151121759650096,4.3961333327455957e-13,1.8176002178711534
338,11.478528790563947,0.0744866079308416,0.7078427909873426,17.37078998687705,0.0029034493138103373,0.5364771565105502,1.4172545345083458,8.640306361741256e-12,0.1297366038197306,0.1001211312515184,0.0047966874522074425,0.06576687416704653,0.012007862523140459,0.2823946891827469,0.07128417215593438,0.0014766833588826772,0.45419934150826546,0.13162996882994168,4.6931482561149414e-05,0.6314516570902861,0.09195984593152925,2.177709017107147e-05,0.7449815690035936,0.14615493978452646,6.025954201210078e-13,1.1498689625915806,0.43151121753641775,4.390125085587116e-13,1.8176002178642954
339,11.580011448981683,0.23623870535985816,0.7087746288161725,17.65500887517524,0.0028718164318204194,0.5379473586029118,1.4181409433052041,8.097490589219559e-12,0.1296451650097252,0.09991528485737906,0.004788425509587564,0.06575776971811102,0.011940835815871277,0.28238810853637253,0.0712826199818844,0.0014665447757365698,0.45419751364536015,0.13163039288180486,4.5751469513161744e-05,0.631451232461063,0.0919627738911932,2.114642356732534e-05,0.7449813030602531,0.14615946695298013,5.150308886559251e-13,1.149868962588398,0.43151121748041127,4.237397173614648e-13,1.817600217858094
340,11.694713091007722,0.4891454667970244,0.7229230580851436,398.39705461821933,0.0028402872988644886,0.5387955342872711,1.4192079051463125,7.557175339061976e-12,0.1295642899060513,0.09973312997870153,0.0047808066278650484,0.06574971961925791,0.011881680359583589,0.2823822890952174,0.07128124859303764,0.0014576043410507156,0.454195897373802,0.13163077462122563,4.47197540847732e-05,0.6314508565362943,0.09196539136208794,2.0596013685450353e-05,0.7449810675578213,0.14616350373725606,4.4301240731352584e-13,1.1498689625855614,0.43151121743167625,4.1090900259909887e-13,1.817600217852567
341,11.795525837935335,0.5758663065508515,0.7335586440749466,541.6029644754227,0.002808863451628009,0.5390941348837158,1.4204286187625368,7.026120544260923e-12,0.1294938046171588,0.09957421820966143,0.004773766871276802,0.06574270832301396,0.01183021610310298,0.2823772190203181,0.0712800565061156,0.0014498327167151229,0.4541944892675373,0.13163112358644907,4.382874523354078e-05,0.6314505277916542,0.09196774086414851,2.0121327405976163e-05,0.7449808614429199,0.1461671029261193,3.839357250593609e-13,1.1498689625830336,0.43151121738885245,4.0110184020249835e-13,1.8176002178476462
342,12.013508101033423,0.47386515903022186,0.7342987379524857,561.7399668296996,0.0027775464216649565,0.538908595027356,1.4217829638042545,6.509187031922461e-12,0.12943277199276176,0.09943643035804672,0.0047672485015850365,0.06573664240384752,0.01178571763355494,0.2823728309053138,0.07127902767461598,0.0014431177166469664,0.4541932704313563,0.1316314441158353,4.306273966298194e-05,0.6314502417480902,0.09196985271731258,1.9713686569325026e-05,0.7449806819045168,0.1461703116592562,3.353791377077603e-13,1.149868962580782,0.43151121735152587,3.9408344483883004e-13,1.8176002178432678
343,11.879205769712842,0.24659522237752754,0.7231869138777256,533.4694110150486,0.0027463377353231923,0.538297828394626,1.423254376799999,6.010197032598915e-12,0.12937985902778448,0.0993167800954427,0.0047611958346671125,0.0657313882625089,0.011747186699858587,0.28236902864426877,0.07127813862682156,0.001437306808399049,0.4541922141525568,0.13163173754441293,4.2402571622266026e-05,0.6314499925125822,0.09197174934315511,1.93626901216306e-05,0.7449805252953322,0.146173172028408,2.952603136471482e-13,1.149868962578776,0.43151121731816927,3.8917459041232034e-13,1.8176002178393709
344,11.589650705594439,0.07536448955648894,0.7100861261133105,421.92139697981634,0.00271523891367006,0.5373147786208634,1.4248302398364496,5.53185848928954e-12,0.12933338238377706,0.09921152066510716,0.004755560776875864,0.06572677625918372,0.011713376052058248,0.2823656903596856,0.07127735934562927,0.0014322112680054927,0.4541912868202317,0.13163200264805786,4.1826171090719326e-05,0.6314497730183304,0.09197344636833085,1.9056522798366483e-05,0.7449803872851037,0.1461757216146814,2.618181163020882e-13,1.1498689625769882,0.43151121728778297,3.8539452455805854e-13,1.8176002178359
345,11.373997674707716,0.07370856798882812,0.7032468589022756,100.41834118352766,0.002684251472418251,0.5360075027370718,1.426531223552303,5.070840874903184e-12,0.1292904749355243,0.09911299844995361,0.004750371672841653,0.06572295550977968,0.01168173378576328,0.2823625606233826,0.07127731355350687,0.0014274431287680334,0.4541904180444601,0.13163666331763865,4.129209810183888e-05,0.6314495695959867,0.09199289422750896,1.8773462576107936e-05,0.7449802596660737,0.14619819420343422,2.332637035779923e-13,1.149868962575394,0.43151121725819924,3.8001252302186013e-13,1.8176002178327952
346,11.323355234934569,0.07364717607461983,0.70548504893668,16.929056763451925,0.0026533769218519384,0.5352771400626533,1.4280339122217844,4.676894785677536e-12,0.12923891172661287,0.09899517292252474,0.004744746443771458,0.06571824733814403,0.01164398722385296,0.2823588398682338,0.07127703538268662,0.0014217620262170097,0.4541893881001566,0.13164075389939317,4.067548377335657e-05,0.6314493412510092,0.09201011313098784,1.8448820621007867e-05,0.7449801180087845,0.14621822260393427,2.067740940545387e-13,1.1498689625739658,0.4315112172192339,3.630473098785575e-13,1.8176002178299584
347,11.474967925563114,0.07355232317069493,0.7160434350371361,17.254944531594575,0.0026226167667531583,0.5350537318600905,1.429360679148962,4.3392745408224474e-12,0.12918069446240896,0.09886251968907553,0.004738778217640699,0.06571285487063604,0.011601596621923296,0.28235466850745067,0.07127656969827396,0.0014153885533072365,0.4541882356182373,0.13164434189888377,3.999970138180287e-05,0.6314490950549371,0.09202535457231481,1.809480246750911e-05,0.7449799664851836,0.14623607080256865,1.8253203684869937e-13,1.149868962572687,0.43151121718280067,3.375638245885465e-13,1.8176002178273685
348,11.256083562729009,0.07342287183956415,0.7183146059978753,16.601214222623522,0.0025919725063284762,0.5352756582485857,1.4305285662691538,4.0491091351018804e-12,0.1291147896250592,0.09871274920195446,0.004732447512980405,0.06570667851646825,0.011553828557180333,0.2823499710530254,0.07127590523072867,0.0014082125024167862,0.45418693977275687,0.13164747420900902,3.925526666799126e-05,0.6314488273239945,0.09203881892135789,1.7706646317947935e-05,0.744979802908655,0.14625197447087993,1.60197389413576e-13,1.149868962571542,0.4315112171379668,3.0445569507163377e-13,1.8176002178249957
349,11.570393169984145,0.07326752516693986,0.7078795949928463,17.637266793084706,0.0025614456341359064,0.5358886894895348,1.4315564253941795,3.799054081257018e-12,0.129043707581369,0.09855148640706242,0.004725887914753544,0.06569997242373414,0.011502512415033165,0.2823449253669881,0.07127509463055004,0.0014005104241672452,0.45418554956380736,0.13165020901096827,3.847078640129751e-05,0.631448546988206,0.09205071459630673,1.7299214689951636e-05,0.7449796325498662,0.1462661439838882,1.3997740444901691e-13,1.149868962570517,0.43151121709266166,2.67526318142727e-13,1.8176002178228283
350,11.830221829651935,0.07309077719790409,0.7054062751121819,17.951012866842664,0.0025310376380121382,0.5368449210614522,1.4324598926953078,3.583010483601488e-12,0.12896853495597482,0.09838115909682862,0.004719152046438808,0.06569284902445097,0.011448444922172337,0.2823396084161233,0.07127416401312768,0.0013924030775295173,0.45418408622623546,0.13165259278913463,3.765911164563614e-05,0.6314482579489668,0.09206121779530951,1.68792037856086e-05,0.7449794577061368,0.14627876711350513,1.2181726419536355e-13,1.1498689625696004,0.43151121704377726,2.291867834554319e-13,1.8176002178208515
351,11.46544342118495,0.09233907782777706,0.7041794620454311,16.712545315034358,0.0025007500000000012,0.5381019243120501,1.4332496773416268,3.3958981671736293e-12,0.12888713943695596,0.09819699654691746,0.004712141561687206,0.06568510602466655,0.011390125451915988,0.2823338724609792,0.07127308175095028,0.0013836667953012153,0.45418250944490374,0.13165465336217552,3.680056894910811e-05,0.6314479534500299,0.09207046124626696,1.6436693201169097e-05,0.7449792744290853,0.14629001143799322,1.0532856675483875e-13,1.14986896256878,0.431511216985823,1.8971928979163754e-13,1.8176002178190398
352,11.715591656203063,0.2105136176967001,0.7117744979914278,178.28216665975114,0.0024705841962762423,0.5388208909490895,1.4342099451569066,3.205325945330778e-12,0.12881379362799777,0.09803105252065078,0.004705699688445452,0.06567812737851254,0.011337688295275698,0.2823287046114761,0.07127210291891801,0.00137581699182008,0.4541810889827087,0.13165648498139973,3.6035878398482853e-05,0.6314476795244202,0.0920786877689011,1.6043281852407653e-05,0.744979109604515,0.14630002650369822,9.158114011729194e-14,1.149868962568049,0.431511216932961,1.573170301690512e-13,1.8176002178174238
353,11.187979124299844,0.2587271164319894,0.7242613499984145,391.2884426293953,0.002440541697079578,0.5390653909516098,1.435304523344566,3.0154249516507263e-12,0.1287489438275474,0.09788424064629526,0.004699753262632473,0.06567195968099183,0.011291401589152386,0.2823241359209374,0.07127123988602005,0.0013688930667881873,0.45417983334115386,0.1316581182335375,3.5366127038264694e-05,0.6314474371444219,0.09208601796273859,1.5699228803040614e-05,0.744978963729899,0.14630894574676662,8.018209410990911e-14,1.149868962567398,0.43151121688666894,1.31156674218572e-13,1.8176002178159856
354,12.101445944835206,0.19419691879033252,0.735705868108198,414.03372445019863,0.0024106239666390364,0.5388928900178516,1.436516631360408,2.8280354234097953e-12,0.1286919128556109,0.0977550095112929,0.004694247562546396,0.06566653919405889,0.011250749441410936,0.2823201188621065,0.07127048424123571,0.0013628148538688313,0.4541787291186097,0.13165957563827888,3.47816784912542e-05,0.6314472236033396,0.09209255089088034,1.5399379148363797e-05,0.7449788351616783,0.1463168882159387,7.071504201527559e-14,1.1498689625668184,0.43151121684527505,1.1005476091721815e-13,1.8176002178147055
355,11.783105703890293,0.0895416951116772,0.728733103023842,358.6217180204054,0.00238083246310259,0.5383549804049297,1.4378319924029181,2.6446823175719473e-12,0.12864149285137297,0.09764064441722252,0.004689137701999522,0.0656617499013297,0.011214853887945415,0.28231656860368265,0.07126981800533076,0.0013574499339118872,0.4541777530448683,0.1316608748118396,3.426867949564716e-05,0.6314470346303511,0.09209837053299898,1.5136502149773694e-05,0.7449787213580725,0.14632396011688723,6.280678833928457e-14,1.149868962566302,0.43151121680892296,9.289298971307165e-14,1.8176002178135662
